"Entrez id",SysID,"Chromosome location","Gene type","Gene symbol","Gene group","Gene description","Gene synonyms","Omim id","Ensembl id","Hprd id","Hgnc id",hPSD
25820,,15q24,protein-coding,ARIH1,"ID candidate genes","ariadne RBR E3 ubiquitin protein ligase 1","ARI, HARI, HHARI, UBCH7BP",605624,ENSG00000166233,05730,689,0
10492,,6q14-q15,protein-coding,SYNCRIP,"ID candidate genes","synaptotagmin binding, cytoplasmic RNA interacting protein","GRY-RBP, GRYRBP, HNRNPQ, HNRPQ1, NSAP1, PP68, hnRNP-Q",,ENSG00000135316,06734,16918,1
2889,,9q34.3,protein-coding,RAPGEF1,"ID candidate genes","Rap guanine nucleotide exchange factor (GEF) 1","C3G, GRF2",600303,ENSG00000107263,02627,4568,0
5688,,20q13.33,protein-coding,PSMA7,"ID candidate genes","proteasome (prosome, macropain) subunit, alpha type, 7","C6, HSPC, RC6-1, XAPC7",606607,ENSG00000101182,05967,9536,0
818,,10q22,protein-coding,CAMK2G,"ID candidate genes","calcium/calmodulin-dependent protein kinase II gamma","CAMK, CAMK-II, CAMKG",602123,ENSG00000148660,03672,1463,1
4035,,12q13.3,protein-coding,LRP1,"ID candidate genes","low density lipoprotein receptor-related protein 1","A2MR, APOER, APR, CD91, IGFBP3R, LRP, LRP1A, TGFBR5",107770,ENSG00000123384,00138,6692,1
57534,,18q11.2,protein-coding,MIB1,"ID candidate genes","mindbomb E3 ubiquitin protein ligase 1","DIP-1, DIP1, LVNC7, MIB, ZZANK2, ZZZ6",608677,ENSG00000101752,06660,21086,0
221692,,6p24.1,protein-coding,PHACTR1,"ID candidate genes","phosphatase and actin regulator 1","RPEL, RPEL1, dJ257A7.2",608723,ENSG00000112137,12283,20990,1
283571,,14q24.3,protein-coding,PROX2,"ID candidate genes","prospero homeobox 2",PROX-2,615094,ENSG00000119608,,26715,0
30000,,19p13.2,protein-coding,TNPO2,"ID candidate genes","transportin 2","IPO3, KPNB2B, TRN2",603002,ENSG00000105576,,19998,0
4520,,1p33,protein-coding,MTF1,"ID candidate genes","metal-regulatory transcription factor 1","MTF-1, ZRF",600172,ENSG00000188786,02546,7428,0
9204,,1p34.2,protein-coding,ZMYM6,"ID candidate genes","zinc finger, MYM-type 6","Buster2, MYM, ZBED7, ZNF198L4, ZNF258",613567,ENSG00000163867,17494,13050,0
148103,,19q13.11,protein-coding,ZNF599,"ID candidate genes","zinc finger protein 599",-,,ENSG00000153896,18355,26408,0
128859,,20q11.21,protein-coding,BPIFB6,"ID candidate genes","BPI fold containing family B, member 6","BPIL3, LPLUNC6",614110,ENSG00000167104,16561,16504,0
5222,,11q13,protein-coding,PGA5,"ID candidate genes","pepsinogen 5, group I (pepsinogen A)",-,169730,ENSG00000256713,01356,8887,0
7053,,20q11.2,protein-coding,TGM3,"ID candidate genes","transglutaminase 3",TGE,600238,ENSG00000125780,02584,11779,0
4640,,12q13-q14,protein-coding,MYO1A,"ID candidate genes","myosin IA","BBMI, DFNA48, MIHC, MYHL",601478,ENSG00000166866,08371,7595,0
124274,,16p12.3,protein-coding,GPR139,"ID candidate genes","G protein-coupled receptor 139","GPRg1, PGR3",,ENSG00000180269,17062,19995,0
5333,,3p22-p21.3,protein-coding,PLCD1,"ID candidate genes","phospholipase C, delta 1","NDNC3, PLC-III",602142,ENSG00000187091,09073,9060,1
138474,,9p21.1,protein-coding,TAF1L,"ID candidate genes","TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 210kDa-like",TAF2A2,607798,ENSG00000122728,09696,18056,0
84516,,16p12.2,protein-coding,DCTN5,"ID candidate genes","dynactin 5 (p25)",-,612962,ENSG00000166847,14551,24594,0
64924,,5q12.1,protein-coding,SLC30A5,"ID candidate genes","solute carrier family 30 (zinc transporter), member 5","ZNT5, ZNTL1, ZTL1, ZnT-5",607819,ENSG00000145740,06381,19089,0
7850,,2q12,protein-coding,IL1R2,"ID candidate genes","interleukin 1 receptor, type II","CD121b, CDw121b, IL-1R-2, IL-1RT-2, IL-1RT2, IL1R2c, IL1RB",147811,ENSG00000115590,00995,5994,0
2051,,7q33-q35,protein-coding,EPHB6,"ID candidate genes","EPH receptor B6",HEP,602757,ENSG00000106123,04133,3396,0
55843,,2q22.2-q22.3,protein-coding,ARHGAP15,"ID candidate genes","Rho GTPase activating protein 15",BM046,610578,ENSG00000075884,06447,21030,0
165904,,3p22.2,protein-coding,XIRP1,"ID candidate genes","xin actin binding repeat containing 1","CMYA1, Xin",609777,ENSG00000168334,16727,14301,0
23563,,16q22.3,protein-coding,CHST5,"ID candidate genes","carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 5","I-GlcNAc-6-ST, I-GlcNAc6ST, glcNAc6ST-3, gn6st-3, hIGn6ST",604817,ENSG00000135702,07059,1973,0
7273,,2q31,protein-coding,TTN,"ID candidate genes",titin,"CMD1G, CMH9, CMPD4, EOMFC, HMERF, LGMD2J, MYLK5, TMD",188840,ENSG00000155657,01787,12403,0
27303,,3p24-p23,protein-coding,RBMS3,"ID candidate genes","RNA binding motif, single stranded interacting protein 3",-,605786,ENSG00000144642,16155,13427,0
7534,,8q23.1,protein-coding,YWHAZ,"ID candidate genes","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta","14-3-3-zeta, HEL-S-3, HEL4, KCIP-1, YWHAD",601288,ENSG00000164924,03183,12855,1
1821,,Xq22,protein-coding,DRP2,"ID candidate genes","dystrophin related protein 2",DRP-2,300052,ENSG00000102385,02083,3032,0
157769,,8q24.13,protein-coding,FAM91A1,"ID candidate genes","family with sequence similarity 91, member A1",-,,ENSG00000176853,08676,26306,0
287,,4q25-q27,protein-coding,ANK2,"ID candidate genes, Autism candidate genes","ankyrin 2, neuronal","ANK-2, LQT4, brank-2",106410,ENSG00000145362,00110,493,1
481,,1q24,protein-coding,ATP1B1,"ID candidate genes","ATPase, Na+/K+ transporting, beta 1 polypeptide",ATP1B,182330,ENSG00000143153,01663,804,1
22982,,10p15.3,protein-coding,DIP2C,"ID candidate genes","DIP2 disco-interacting protein 2 homolog C (Drosophila)",KIAA0934,611380,ENSG00000151240,17200,29150,0
23181,,21q22.3,protein-coding,DIP2A,"ID candidate genes, Autism candidate genes","DIP2 disco-interacting protein 2 homolog A (Drosophila)","C21orf106, DIP2",607711,ENSG00000160305,07611,17217,0
114783,,19q13.33,protein-coding,LMTK3,"ID candidate genes","lemur tyrosine kinase 3","LMR3, PPP1R101, TYKLM3",,ENSG00000142235,,19295,1
667,,6p12.1,protein-coding,DST,"ID candidate genes",dystonin,"BP240, BPA, BPAG1, CATX-15, CATX15, D6S1101, DMH, DT, EBSB2, HSAN6, MACF2",113810,ENSG00000151914,00222,1090,1
9778,,4p16.1,protein-coding,KIAA0232,"ID candidate genes",KIAA0232,-,,ENSG00000170871,11070,28992,0
5875,,14q11.2,protein-coding,RABGGTA,"ID candidate genes","Rab geranylgeranyltransferase, alpha subunit",PTAR3,601905,ENSG00000100949,03547,9795,0
203859,,11p14.3,protein-coding,ANO5,"ID candidate genes","anoctamin 5","GDD1, LGMD2L, TMEM16E",608662,ENSG00000171714,10558,27337,0
116211,,3q29,protein-coding,TM4SF19,"ID candidate genes","transmembrane 4 L six family member 19",OCTM4,,ENSG00000145107,14013,25167,0
221981,,7p21.3,protein-coding,THSD7A,"ID candidate genes","thrombospondin, type I, domain containing 7A",-,612249,ENSG00000005108,,22207,0
642636,,20p13,protein-coding,RAD21L1,"ID candidate genes","RAD21-like 1 (S. pombe)","RAD21L, dJ545L17.2",,ENSG00000244588,,16271,0
4306,,4q31.1,protein-coding,NR3C2,"ID candidate genes, Autism candidate genes","nuclear receptor subfamily 3, group C, member 2","MCR, MLR, MR, NR3C2VIT",600983,ENSG00000151623,02991,7979,0
8535,,17q25.3,protein-coding,CBX4,"ID candidate genes","chromobox homolog 4","NBP16, PC2",603079,ENSG00000141582,04357,1554,0
9891,,12q23.3,protein-coding,NUAK1,"ID candidate genes","NUAK family, SNF1-like kinase, 1",ARK5,608130,ENSG00000074590,12171,14311,0
1842,,9q22.3,protein-coding,ECM2,"ID candidate genes","extracellular matrix protein 2, female organ and adipocyte specific",-,603479,ENSG00000106823,09148,3154,0
57758,,11p15.3,protein-coding,SCUBE2,"ID candidate genes","signal peptide, CUB domain, EGF-like 2","CEGB1, CEGF1, CEGP1",611747,ENSG00000175356,18030,30425,0
55799,,3p21.1,protein-coding,CACNA2D3,"ID candidate genes, Autism candidate genes","calcium channel, voltage-dependent, alpha 2/delta subunit 3",HSA272268,606399,ENSG00000157445,05907,15460,0
5253,,9q22.31,protein-coding,PHF2,"ID candidate genes, Autism candidate genes","PHD finger protein 2","CENP-35, GRC5, JHDM1E",604351,ENSG00000197724,05071,8920,0
221178,,13q12.12,protein-coding,SPATA13,"ID candidate genes","spermatogenesis associated 13","ARHGEF29, ASEF2",613324,ENSG00000182957,15427,23222,0
56136,,5q31,protein-coding,PCDHA13,"ID candidate genes","protocadherin alpha 13","CNR5, CNRN5, CNRS5, CRNR5, PCDH-ALPHA13",606319,ENSG00000239389,07554,8667,0
6738,,1q31,protein-coding,TROVE2,"ID candidate genes","TROVE domain family, member 2","RO60, RORNP, SSA2",600063,ENSG00000116747,15964,11313,0
5079,,9p13,protein-coding,PAX5,"ID candidate genes, Autism candidate genes","paired box 5","ALL3, BSAP",167414,ENSG00000196092,01334,8619,0
51629,,17q12,protein-coding,SLC25A39,"ID candidate genes","solute carrier family 25, member 39","CGI-69, CGI69",610820,ENSG00000013306,13040,24279,0
254048,,7q34,protein-coding,UBN2,"ID candidate genes","ubinuclein 2",-,613841,ENSG00000157741,,21931,0
5118,,7q22,protein-coding,PCOLCE,"ID candidate genes","procollagen C-endopeptidase enhancer","PCPE, PCPE-1, PCPE1",600270,ENSG00000106333,02603,8738,0
83992,,7q31,protein-coding,CTTNBP2,"ID candidate genes, Autism candidate genes","cortactin binding protein 2","C7orf8, CORTBP2, Orf4",609772,ENSG00000077063,09890,15679,0
155038,,7q36.1,protein-coding,GIMAP8,"ID candidate genes","GTPase, IMAP family member 8","IAN-9, IAN6, IAN9, IANT",,ENSG00000171115,13577,21792,0
83552,,11q23,protein-coding,MFRP,"ID candidate genes","membrane frizzled-related protein","MCOP5, NNO2, RD6",606227,ENSG00000259159,06941,18121,0
23283,,10q11,protein-coding,CSTF2T,"ID candidate genes","cleavage stimulation factor, 3' pre-RNA, subunit 2, 64kDa, tau variant",CstF-64T,611968,ENSG00000177613,09900,17086,0
2312,,1q21.3,protein-coding,FLG,"ID candidate genes",filaggrin,ATOD2,135940,ENSG00000143631,15920,3748,0
374378,,11p15.3,protein-coding,GALNT18,"ID candidate genes","polypeptide N-acetylgalactosaminyltransferase 18","GALNACT18, GALNT15, GALNTL4, GalNAc-T15, GalNAc-T18",615136,ENSG00000110328,13564,30488,0
32,,12q24.11,protein-coding,ACACB,"ID candidate genes","acetyl-CoA carboxylase beta","ACC2, ACCB, HACC275",601557,ENSG00000076555,07044,85,0
51127,,1q42,protein-coding,TRIM17,"ID candidate genes","tripartite motif containing 17","RBCC, RNF16, terf",606123,ENSG00000162931,05839,13430,0
10588,,15q25.1,protein-coding,MTHFS,"ID candidate genes","5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)",HsT19268,604197,ENSG00000136371,09174,7437,0
374786,,17q11.2,protein-coding,EFCAB5,"ID candidate genes","EF-hand calcium binding domain 5",-,,ENSG00000176927,13528,24801,0
57205,,4p12,protein-coding,ATP10D,"ID candidate genes","ATPase, class V, type 10D",ATPVD,,ENSG00000145246,16518,13549,0
7415,,9p13.3,protein-coding,VCP,"ID candidate genes","valosin containing protein","ALS14, HEL-220, HEL-S-70, IBMPFD, IBMPFD1, TERA, p97",601023,ENSG00000165280,03013,12666,1
80332,,20p13,protein-coding,ADAM33,"ID candidate genes","ADAM metallopeptidase domain 33","C20orf153, DJ964F7.1",607114,ENSG00000149451,06173,15478,0
2048,,1p36.1-p35,protein-coding,EPHB2,"ID candidate genes","EPH receptor B2","CAPB, DRT, EK5, EPHT3, ERK, Hek5, PCBC, Tyro5",600997,ENSG00000133216,02997,3393,0
51439,,6p23,protein-coding,FAM8A1,"ID candidate genes","family with sequence similarity 8, member A1",AHCP,,ENSG00000137414,13316,16372,0
166752,,4q31.21,protein-coding,FREM3,"ID candidate genes","FRAS1 related extracellular matrix 3",-,608946,ENSG00000183090,,25172,0
54737,,13q12.11,protein-coding,MPHOSPH8,"ID candidate genes","M-phase phosphoprotein 8","HSMPP8, TWA3, mpp8",611626,ENSG00000196199,13682,29810,0
5862,,8q12.1,protein-coding,RAB2A,"ID candidate genes","RAB2A, member RAS oncogene family","LHX, RAB2",179509,ENSG00000104388,01539,9763,0
696,,6p22.1,protein-coding,BTN1A1,"ID candidate genes","butyrophilin, subfamily 1, member A1","BT, BTN, BTN1",601610,ENSG00000124557,03365,1135,0
343413,,1q23.2,protein-coding,FCRL6,"ID candidate genes","Fc receptor-like 6",FcRH6,613562,ENSG00000181036,14177,31910,0
93100,,8q24.3,protein-coding,NAPRT,"ID candidate genes","nicotinate phosphoribosyltransferase","NAPRT1, PP3856",611552,ENSG00000147813,15161,30450,0
152006,,9p13,protein-coding,RNF38,"ID candidate genes","ring finger protein 38",-,612488,ENSG00000137075,11519,18052,0
6342,,1p32,protein-coding,SCP2,"ID candidate genes","sterol carrier protein 2","NLTP, NSL-TP, SCP-2, SCP-CHI, SCP-X, SCPX",184755,ENSG00000116171,01700,10606,0
27352,,22q13.1-q13.2,protein-coding,SGSM3,"ID candidate genes","small G protein signaling modulator 3","MAP, RABGAP5, RUSC3, RUTBC3, RabGAP-5, rabGAPLP",610440,ENSG00000100359,15285,25228,0
111,,3q21.1,protein-coding,ADCY5,"ID candidate genes","adenylate cyclase 5","AC5, FDFM",600293,ENSG00000173175,08973,236,0
22854,,1p13.3,protein-coding,NTNG1,"ID candidate genes, Autism candidate genes","netrin G1",Lmnt1,608818,ENSG00000162631,16389,23319,0
6305,,22q13.33,protein-coding,SBF1,"ID candidate genes","SET binding factor 1","CMT4B3, DENND7A, MTMR5",603560,ENSG00000100241,06788,10542,1
9690,,7q36.3,protein-coding,UBE3C,"ID candidate genes","ubiquitin protein ligase E3C",HECTH2,614454,ENSG00000009335,15604,16803,1
2861,,7q31,protein-coding,GPR37,"ID candidate genes","G protein-coupled receptor 37 (endothelin receptor type B-like)","EDNRBL, PAELR, hET(B)R-LP",602583,ENSG00000170775,03992,4494,0
5071,,6q25.2-q27,protein-coding,PARK2,"ID candidate genes","parkin RBR E3 ubiquitin protein ligase","AR-JP, LPRS2, PDJ, PRKN",602544,ENSG00000185345,03967,8607,0
81704,,9p24.3,protein-coding,DOCK8,"ID candidate genes","dedicator of cytokinesis 8","HEL-205, MRD2, ZIR8",611432,ENSG00000107099,10920,19191,0
84623,,11q24,protein-coding,KIRREL3,"ID candidate genes","kin of IRRE like 3 (Drosophila)","KIRRE, MRD4, NEPH2, PRO4502",607761,ENSG00000149571,09679,23204,0
10369,,22q13.1,protein-coding,CACNG2,"ID candidate genes","calcium channel, voltage-dependent, gamma subunit 2",MRD10,602911,ENSG00000166862,04220,1406,0
2036,,20q11.2-q12,protein-coding,EPB41L1,"ID candidate genes","erythrocyte membrane protein band 4.1-like 1","4.1N, MRD11",602879,ENSG00000088367,04193,3378,1
53942,,11q22.1,protein-coding,CNTN5,"ID candidate genes","contactin 5","HNB-2s, NB-2",607219,ENSG00000149972,06241,2175,0
9829,,1p31.3,protein-coding,DNAJC6,"ID candidate genes","DnaJ (Hsp40) homolog, subfamily C, member 6","DJC6, PARK19",608375,ENSG00000116675,16326,15469,1
2560,,4p12,protein-coding,GABRB1,"ID candidate genes","gamma-aminobutyric acid (GABA) A receptor, beta 1",-,137190,ENSG00000163288,15924,4081,0
54014,,21q22.2,protein-coding,BRWD1,"ID candidate genes","bromodomain and WD repeat domain containing 1","C21orf107, N143, WDR9",,ENSG00000185658,11683,12760,0
4850,,7q33,protein-coding,CNOT4,"ID candidate genes","CCR4-NOT transcription complex, subunit 4","CLONE243, NOT4, NOT4H",604911,ENSG00000080802,05369,7880,0
26267,,9p13.2,protein-coding,FBXO10,"ID candidate genes","F-box protein 10","FBX10, PRMT11",609092,ENSG00000147912,,13589,0
2873,,17q25.3,protein-coding,GPS1,"ID candidate genes","G protein pathway suppressor 1","COPS1, CSN1",601934,ENSG00000169727,15991,4549,0
4193,,12q14.3-q15,protein-coding,MDM2,"ID candidate genes","MDM2 proto-oncogene, E3 ubiquitin protein ligase","ACTFS, HDMX, hdm2",164785,ENSG00000135679,01272,6973,0
56131,,5q31,protein-coding,PCDHB4,"ID candidate genes","protocadherin beta 4",PCDH-BETA4,606330,ENSG00000081818,07559,8689,0
5133,,2q37.3,protein-coding,PDCD1,"ID candidate genes","programmed cell death 1","CD279, PD-1, PD1, SLEB2, hPD-1, hPD-l, hSLE1",600244,ENSG00000188389,02590,8760,0
5796,,6q22.2-q22.3,protein-coding,PTPRK,"ID candidate genes","protein tyrosine phosphatase, receptor type, K",R-PTP-kappa,602545,ENSG00000152894,03968,9674,0
56963,,15q26.1,protein-coding,RGMA,"ID candidate genes","repulsive guidance molecule family member a",RGM,607362,ENSG00000182175,09560,30308,0
8658,,8p23.1,protein-coding,TNKS,"ID candidate genes","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase","ARTD5, PARP-5a, PARP5A, PARPL, TIN1, TINF1, TNKS1, pART5",603303,ENSG00000173273,04490,11941,0
147923,,19q13.12,protein-coding,ZNF420,"ID candidate genes","zinc finger protein 420",APAK,,ENSG00000197050,08122,20649,0
9958,,12q14,protein-coding,USP15,"ID candidate genes","ubiquitin specific peptidase 15","UNPH-2, UNPH4",604731,ENSG00000135655,05293,12613,1
1139,,15q14,protein-coding,CHRNA7,"ID candidate genes, Autism candidate genes","cholinergic receptor, nicotinic, alpha 7 (neuronal)","CHRNA7-2, NACHRA7",118511,ENSG00000175344,00339,1960,0
85445,,16q23.1,protein-coding,CNTNAP4,"ID candidate genes, Autism candidate genes","contactin associated protein-like 4",CASPR4,610518,ENSG00000152910,13079,18747,0
6911,,16p11.2,protein-coding,TBX6,"ID candidate genes","T-box 6",SCDO5,602427,ENSG00000149922,03888,11605,0
79791,SysID_0662,16q24.2,protein-coding,FBXO31,"ID candidate genes","F-box protein 31","FBX14, FBXO14, Fbx31, MRT45, pp2386",609102,ENSG00000103264,10954,16510,0
3149,SysID_0678,Xq28,protein-coding,HMGB3,"ID candidate genes","high mobility group box 3","HMG-2a, HMG-4, HMG2A, HMG4",300193,ENSG00000029993,02181,5004,0
6695,,5q31.2,protein-coding,SPOCK1,"ID candidate genes","sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1","SPOCK, TESTICAN, TIC1",602264,ENSG00000152377,11887,11251,0
203228,,9p21.2,protein-coding,C9orf72,"ID candidate genes","chromosome 9 open reading frame 72","ALSFTD, FTDALS",614260,ENSG00000147894,12975,28337,0
93664,,7q31.3,protein-coding,CADPS2,"ID candidate genes","Ca++-dependent secretion activator 2",-,609978,ENSG00000081803,12996,16018,0
783,,10p12,protein-coding,CACNB2,"ID candidate genes, Autism candidate genes","calcium channel, voltage-dependent, beta 2 subunit","CACNLB2, CAVB2, MYSB",600003,ENSG00000165995,02473,1402,0
2823,,4q34,protein-coding,GPM6A,"ID candidate genes","glycoprotein M6A","GPM6, M6A",601275,ENSG00000150625,03174,4460,0
10718,,10q23.1,protein-coding,NRG3,"ID candidate genes","neuregulin 3","HRG3, pro-NRG3",605533,ENSG00000185737,16115,7999,0
26052,,1q24.3,protein-coding,DNM3,"ID candidate genes","dynamin 3","Dyna III",611445,ENSG00000197959,13241,29125,1
23191,,15q11,protein-coding,CYFIP1,"ID candidate genes","cytoplasmic FMR1 interacting protein 1","P140SRA-1, SHYC, SRA-1, SRA1",606322,ENSG00000273749,05890,13759,1
1501,,5p15.2,protein-coding,CTNND2,"ID candidate genes","catenin (cadherin-associated protein), delta 2","GT24, NPRAP",604275,ENSG00000169862,09181,2516,1
51385,,3p21,protein-coding,ZNF589,"ID candidate genes","zinc finger protein 589",SZF1,,ENSG00000164048,15865,16747,0
55733,,1q32,protein-coding,HHAT,"ID candidate genes","hedgehog acyltransferase","MART2, SKI1, Skn",605743,ENSG00000054392,12041,18270,0
6263,SysID_1720,15q14-q15,protein-coding,RYR3,"ID candidate genes","ryanodine receptor 3",RYR-3,180903,ENSG00000198838,01620,10485,0
64599,,7q22,protein-coding,GIGYF1,"ID candidate genes, Autism candidate genes","GRB10 interacting GYF protein 1","GYF1, PERQ1",612064,ENSG00000146830,10145,9126,0
349075,,7p11.2,protein-coding,ZNF713,"ID candidate genes","zinc finger protein 713",-,616181,ENSG00000178665,13440,22043,0
7430,,6q25.3,protein-coding,EZR,"ID candidate genes",ezrin,"CVIL, CVL, HEL-S-105, VIL2",123900,ENSG00000092820,00475,12691,1
6809,,11q12.1,protein-coding,STX3,"ID candidate genes","syntaxin 3",STX3A,600876,ENSG00000166900,15985,11438,0
84700,,22q12.1,protein-coding,MYO18B,"ID candidate genes","myosin XVIIIB",-,607295,ENSG00000133454,09529,18150,0
51657,,7q11.23,protein-coding,STYXL1,"ID candidate genes","serine/threonine/tyrosine interacting-like 1","DUSP24, MK-STYX",,ENSG00000127952,13256,18165,0
5527,,14q32.31,protein-coding,PPP2R5C,"ID candidate genes","protein phosphatase 2, regulatory subunit B', gamma","B56G, PR61G",601645,ENSG00000078304,03385,9311,0
5526,,11q12,protein-coding,PPP2R5B,"ID candidate genes","protein phosphatase 2, regulatory subunit B', beta","B56B, PR61B",601644,ENSG00000068971,09038,9310,0
55640,,14q24.3,protein-coding,FLVCR2,"ID candidate genes","feline leukemia virus subgroup C cellular receptor family, member 2","C14orf58, CCT, EPV, FLVCRL14q, MFSD7C, PVHH",610865,ENSG00000119686,12654,20105,0
